,LINE_NO,UTMX,UTMY,RECORD,ELEVATION,RHO_I_1,RHO_I_2,RHO_I_3,RHO_I_4,RHO_I_5,RHO_I_6,RHO_I_7,RHO_I_8,RHO_I_9,RHO_I_10,RHO_I_11,RHO_I_12,RHO_I_13,RHO_I_14,RHO_I_15,RHO_I_16,RHO_I_17,RHO_I_18,RHO_I_19,RHO_I_20,RHO_I_21,RHO_I_22,RHO_I_23,RHO_I_24,RHO_I_25,RHO_I_26,RHO_I_27,RHO_I_28,RHO_I_29,RHO_I_30,THK_1,THK_2,THK_3,THK_4,THK_5,THK_6,THK_7,THK_8,THK_9,THK_10,THK_11,THK_12,THK_13,THK_14,THK_15,THK_16,THK_17,THK_18,THK_19,THK_20,THK_21,THK_22,THK_23,THK_24,THK_25,THK_26,THK_27,THK_28,THK_29,DOI_STANDARD,PCT_DIFF
248,21415.0,459342.2,1372039.9,29248.0,-47.8,1048.3294090510256,1038.8099065727606,1017.4036029093656,981.6497854054132,929.2204706765006,858.2777626682685,767.982127748952,659.2000309914757,535.2837160783026,402.80664193084596,271.9615122719463,155.98479501207555,68.6920745169942,18.99055106130426,2.4207070583285666,0.9097328109174337,1.4065973300124053,2.0127109114083885,4.006243747915133,4.980389865542996,4.569660369058654,4.623367214231415,5.665134979819575,7.365003200936153,9.00405597276727,10.079973576525415,10.896439388549942,11.916055674094252,13.238274422074706,13.238274422074706,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,3.088873697027882
249,21415.0,459388.6,1372067.2,29249.0,-48.7,1292.3269779957157,1275.659329299309,1238.2804461920412,1176.4287365126243,1087.3303189990688,970.1933746789135,827.3565996340692,665.4188485635685,495.741869153557,333.64893322806915,195.67487749610444,94.76504236954932,34.91360497876355,8.721096845809218,1.4501700850177865,0.7437132310594772,2.85525303820066,2.2495051677163485,1.7880283457802246,2.1566978608112315,4.196183958497803,10.475031537843059,25.228645511205674,52.27912267990683,94.26849663732767,153.30115342202848,229.57039760493504,317.71082095912044,404.1805857320842,404.1805857320842,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,1.9088704603432953
250,21415.0,459434.8,1372094.9,29250.0,-48.5,496.36470537594215,491.02982648093524,479.05560464958006,459.14411764786917,430.1715417535554,391.4416959234056,343.0138176073029,286.11006056927494,223.4858211423481,159.613430895067,100.43963904391967,52.378210583500774,20.3085879860309,4.864666870156581,0.7589535704871962,1.1055361001089175,1.3326497127266557,1.615764227299563,1.751882257103878,2.119998467915933,3.1623934335269097,4.8902825049880185,6.675448184079031,7.179905767910428,6.0343785092649425,4.715149123842378,4.082788577768167,3.9562603700754844,4.008734582802093,4.008734582802093,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,1.2914824322456375
251,21415.0,459479.6,1372122.1,29251.0,-48.6,705.3983969579953,696.1034352268204,675.2713466809172,640.8216007881589,591.2343465741847,526.1086850435295,446.80718205898336,357.09586109591055,263.43289983542616,174.51345585161457,99.68219584470265,46.12452535835065,15.692785931631416,3.507606640913454,0.7808728150202652,1.3551683917518134,1.3805797084866367,1.7425558172732403,2.075811696927832,2.5160868203310156,3.773492423917902,6.651753097257255,12.223301630614738,21.374298381797978,33.68204907094133,46.65322210154445,56.72069795468317,61.55962056288366,61.417931897046905,61.417931897046905,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,1.4174206265969145
252,21415.0,459524.8,1372149.9,29252.0,-49.2,374.9583253888523,371.2795259108163,363.01985771140073,349.2590210352662,329.15659553165915,302.1052479629101,267.93878873924996,227.2091994678912,181.47572514376805,133.53436678378637,87.44525199488982,48.10095567805435,20.02654827292034,5.223619373774024,0.7829884212331782,1.2299117827341106,1.846078564179028,2.0380849934519976,2.2121824844043947,2.482852617702291,2.9093129211775217,3.604769534425059,4.511176767017392,5.3792441338723105,6.016587288356962,6.440443873561033,6.718512030456356,6.8405460238526015,6.800784400106789,6.800784400106789,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,2.615310513322252
253,21415.0,459570.0,1372177.9,29253.0,-50.9,444.46824950936,439.60136251750885,428.6653894931981,410.46690528290264,383.98194771309846,348.59823198221704,304.4278552032143,252.69079045837933,196.050028894862,138.74487177325025,86.28349069611691,44.384875636198636,17.03835094136766,4.1737993670358335,0.7999187257025049,1.1811539499290915,1.6044275490152395,1.9257254363752814,2.02105903318979,2.666380583213225,4.746687171722601,9.403779599237604,17.48883434328896,27.95987833549421,37.49735039996387,42.929336766515604,43.72848926603908,41.6143605518254,38.6355827119666,38.6355827119666,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,1.722067262182451
254,21415.0,459615.3,1372206.1,29254.0,-49.0,492.4898635961129,486.50021055588104,473.0615662150255,450.76947685648616,418.498820941356,375.7354382951361,322.9856789820991,262.2392982594869,197.30602970293754,133.7867267627756,78.35374031128988,37.033182346737135,12.647583021513277,2.71402606375488,0.5591958363333286,1.6187505186855884,1.2189351194605729,1.4178267183153122,1.918583554644521,2.1410196908183035,2.2364529187721454,2.6423414729317685,3.58781166984642,5.308840449419194,8.093609609802346,12.01319853551566,16.402313102525113,19.80121401644495,21.079645005594912,21.079645005594912,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,2.4804324748285245
255,21415.0,459659.4,1372233.7,29255.0,-48.7,827.0830057013382,817.1142321378022,794.7797460112687,757.7278485904416,703.979526649786,632.4298112373925,543.5122230364045,440.0366492912752,327.9983099207479,217.02819462345158,119.81533926293054,49.28916345063351,12.237501363646873,1.4734325822577898,0.7302255761010656,1.197859590605409,1.5231144128794198,1.9413793860645565,1.6684784643909825,2.117528539406208,4.372145031416594,10.336227306182044,22.55501239291532,42.39716160010689,68.27373496000054,95.79002160934775,119.92478954434225,137.27764144048078,146.87721395228095,146.87721395228095,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,1.6353760065060639
256,21415.0,459704.2,1372262.2,29256.0,-48.2,317.89367031082844,315.06759891674403,308.7226327763038,298.1210179785718,282.5318547831658,261.3159910661607,234.05233361450686,200.7353626988793,162.0320499905758,119.61141887601295,76.56327377714874,37.88520631652366,10.737348557073208,0.8093047164957191,0.8224719292101837,1.1158938745715306,1.1886900342629694,1.714327652263907,2.278820224877262,2.947859161022401,5.458874790863417,10.327507358945475,10.478223126886059,7.973177011908162,6.9719908699640625,6.773387551613114,6.74544232238601,6.742572711858484,6.743399659624092,6.743399659624092,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,92.047,2.117849592147066
257,21415.0,459749.2,1372291.4,29257.0,-45.8,324.7445847362217,321.8102055698613,315.20831528538235,304.14429566244837,287.80797237749425,265.4576047045293,236.55714254229332,201.0121570533315,159.52777976328315,114.1511568038522,69.02457229522359,30.97319271198294,7.8919157720084145,0.8604107964552319,0.7082120518350347,1.4640343242845564,1.6134225001361786,1.7624967496595119,1.8410911394469793,1.8633012993620837,1.875765758327986,1.888217387134115,1.900800958582192,1.9131438255636568,1.925226478252872,1.937089273890407,1.948701461336444,1.9599249434087795,1.9705169068946973,1.9705169068946973,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,3.0313994738152386
258,21415.0,459793.9,1372320.8,29258.0,-44.3,301.6090654473082,297.7439633943693,289.09045464062365,274.76818689042966,254.08658892248124,226.75724480007216,193.15936354659553,154.64483233896365,113.76466082236217,74.26441165318631,40.61555483023145,16.807843344338597,4.383350273831608,0.6704050017297561,0.7837647589550212,1.0339590852786626,1.505337311410251,1.5272993433534447,1.5656029364300068,2.353925149934507,3.6351626895309344,4.5012244925438045,4.522589762504646,4.150302677770135,3.832694395862714,3.673899143818908,3.61863592794348,3.6049979750780685,3.602656789463665,3.602656789463665,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,92.047,2.4060800950723737
259,21415.0,459837.0,1372350.0,29259.0,-42.5,276.30813907470343,274.19069556376263,269.3979540964393,261.2801315719457,249.09458218165258,232.0193885706392,209.19674583278686,179.8629869091611,143.66980572715698,101.49767866704053,57.3314371276417,20.872645822917985,3.4441991653966495,0.6166385602244828,1.1157829094017444,0.9702919824868661,1.3252847437022655,1.6217202213718207,1.893324388641643,2.593289688298448,3.9769316120073928,6.002764236143498,8.44532570948119,11.033024366122728,13.51231994940033,15.659305381353263,17.295688740869668,18.318728386240654,18.731346032762858,18.731346032762858,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,92.047,1.2340993808691938
260,21415.0,459879.7,1372379.6,29260.0,-41.6,401.35338029082783,396.6226356365325,386.00591952816274,368.3384498320047,342.58726003211194,308.0779233454115,264.8155260850075,213.93497966979658,158.21709450828337,102.54408119630588,53.909123267973364,19.932020610251246,4.17588958937343,0.7127812574679069,0.9483666168945626,1.1849786980508827,1.442992184825976,1.5882800294213701,2.0214319263342357,3.2338040496471128,5.575134495374914,9.018919508725851,12.837058117225407,15.834940412383368,17.17326337417635,16.94281082069806,15.891511059967073,14.762728414939653,13.940186038604898,13.940186038604898,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,92.047,1.5174220974253443
261,21415.0,459921.9,1372410.0,29261.0,-41.0,519.1318464506875,509.2510302560654,487.4432443428653,452.25998248648006,403.4172018691222,342.40738861641694,272.92909205379567,200.87258385998916,133.487349519039,77.67729206781016,37.86392520911688,14.412381116743093,3.7674731077212087,0.5435094864772371,0.7984140474116417,0.9898819840335663,0.9917832206546149,1.1983015968862356,1.5136170016424704,1.80343420141181,1.9741050308088413,2.0253743318453403,1.9954547898174413,1.9240451778737762,1.843241763688715,1.7746109569102382,1.728581770893472,1.706227311794945,1.7023760013969667,1.7023760013969667,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,92.047,2.1674147925987515
262,21415.0,459963.5,1372441.0,29262.0,-40.2,1019.5652642915911,1004.5783113397056,971.039891546284,915.7528999943515,836.5863609696739,733.452918397568,609.39669907815,471.59370494027934,331.625094018702,204.26141240640342,104.0779131053996,39.98776189423303,10.012489187032887,1.4874900698113358,0.6608083901495776,2.3886370380424244,1.5747208649912938,1.5530817883477777,2.213489284579774,3.536560734860796,7.696876981496537,22.524425444726127,77.64657199445834,273.39978142029815,837.0210431036147,1887.472840405694,2852.454797242448,3002.071582548526,2533.887933782885,2533.887933782885,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,2.5902216487326704
263,21415.0,460003.8,1372472.0,29263.0,-40.2,423.9959203870014,419.0879420707987,408.06792512239076,389.7633605084768,363.208138406128,327.9031247548892,284.14257808254035,233.39144774026116,178.57606096779494,124.11252805070991,75.42718274452524,37.71926429195994,14.019436672452835,3.322981180366516,0.6105532508587238,1.4310947240810021,1.508422677067711,1.606881977291512,2.092612887765359,3.1287809955786656,5.0569066309771635,8.533175244011106,14.539229445981483,23.165673008948396,32.06013405701869,37.32344923511656,37.522553039051196,34.78375563345739,31.756876998937486,31.756876998937486,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,1.8958475766590595
264,21415.0,460044.1,1372503.2,29264.0,-40.8,457.0809723416278,452.835223114236,443.30813701733393,427.43411658013514,404.2219445956208,372.9138994322661,333.2068864365861,285.55144014220053,231.47143125762602,173.85053457806256,117.06721309062952,66.74837466338394,28.82448716597609,7.385058498592001,0.7200988349795648,0.8720309844025136,1.4320978703016474,1.759134358254223,2.164632899669329,2.2249473969915816,2.190764323457184,2.2304006237582628,2.2877971310598753,2.422122844343548,2.6161690126294808,2.7938544041859776,2.893954065180679,2.9107589124804676,2.8806013866800764,2.8806013866800764,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,104.36699999999999,3.154385476261861
265,21415.0,460084.7,1372535.1,29265.0,-41.8,298.7441963978623,297.6552023794871,295.1834936929782,290.9693144986365,284.57118347682155,275.4459787387445,262.91811327559003,246.14149948905623,224.04881735143033,195.31066577727802,158.41676498026493,112.36270225470884,59.79015882089919,15.586693294648157,0.8011780945375352,0.7624338457316322,1.1732469820778897,1.2791040949670738,1.8280466820422452,2.2334522936163914,2.409902756053452,2.501143281373017,2.549206141214405,2.5758533745136774,2.5919930184358155,2.602782120066405,2.6106724543791375,2.6168618084160786,2.6219595636075583,2.6219595636075583,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,2.4005120305293945
266,21415.0,460124.9,1372566.6,29266.0,-41.9,1128.7277030485914,1121.1722093924986,1104.1041263369223,1075.3100469646438,1032.3812900047515,972.8300372168787,894.2869425714723,794.9097128360115,674.0580255894417,533.4274651370503,379.02556565024025,224.38958881845915,94.20819884229999,19.289612943608006,1.0406539620119466,0.6400183556070522,1.6822545828225224,1.273706888389131,1.90743883799892,2.1214647254807817,2.0708431168500607,2.101524952838092,2.162650810924456,2.222830196151658,2.276056902116422,2.322839513565195,2.3645486258571635,2.40220571690101,2.4363581114281567,2.4363581114281567,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,2.5144923638670647
267,21415.0,460164.1,1372597.0,29267.0,-42.7,1199.1688225167966,1189.7262149435633,1168.4436748006087,1132.7139894862664,1079.8676757397172,1007.4212508099386,913.4713856350173,797.3546130099563,660.5511948709211,507.8998529866346,349.1441429928532,200.38186283783043,83.65306010303887,18.908736384716676,1.493487009492204,0.6685951186378358,1.63302546892714,1.3782155894789054,2.3522592664844426,2.7907366672260165,2.2776750726194277,1.970498939252067,1.889465666301529,1.874259615562425,1.8748685399317828,1.8795900677617037,1.8855830066227273,1.8920103570274063,1.8985022976444086,1.8985022976444086,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,3.058781891004358
268,21415.0,460203.6,1372627.2,29268.0,-42.8,847.9767752048367,838.9401821918556,818.6099343201616,784.7519192698709,735.4617751880631,669.6251651824532,587.5001794066523,491.40174803659704,386.2494370608334,279.6850804736718,181.36061286791318,100.99589465666082,45.29073877231543,14.827675460981425,3.2106414443237945,0.8038758286514394,1.8162173116983658,2.0687295204345055,2.203155879214358,3.1057049855259993,6.127378846169112,14.691627561444516,38.29973972568902,98.21796759981291,213.06550301601723,353.4946042562404,438.853715157116,433.3640256043218,378.65434574785866,378.65434574785866,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,3.4109648303950206
269,21415.0,460243.3,1372657.2,29269.0,-42.0,1147.7605554442757,1136.3034322364415,1110.5884100818919,1067.7726542030164,1005.283066913356,921.2965884200171,815.3957344537828,689.4279151413655,548.3838249784118,401.07655176165656,260.1723312959083,140.7826882022555,56.688477477622754,13.569672956805945,1.4632868519332438,0.7161503970870058,1.8890490194960872,1.6806911277403516,1.8092249805030862,1.9112658553702455,2.1238376653473705,2.796624018063565,4.65405815497396,9.940075509151924,25.529634207529686,67.1084447241245,149.22363378145224,247.8170619948324,303.27324234118066,303.27324234118066,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,2.510349141702696
270,21415.0,460282.5,1372686.3,29270.0,-41.7,246.38531435196518,245.50005014101268,243.49138510859157,240.06759575997694,234.87014075272737,227.45696163666418,217.27810191129956,203.64769082893872,185.70887946256687,162.41355722373837,132.61032773375442,95.5847935809026,53.24336401424947,15.948611993746328,1.024521117980525,0.8473080931407041,1.2994124465292016,1.455077468087784,1.888105641473364,2.349089042881377,3.291140256742099,5.327505051374439,8.54160849681308,11.96383883255755,14.572546674593136,16.164415053008018,16.995457353963648,17.345407354157345,17.406405899212295,17.406405899212295,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,2.891128167537576
271,21415.0,460321.4,1372714.9,29271.0,-41.5,750.351288044276,744.6058950567465,731.6595955820817,709.9227101630643,677.7533322452562,633.6013712195067,576.2377704188737,505.1368547787455,421.00590880099855,326.5208308836866,227.2988621756763,132.9082546929771,57.025149687496025,13.319473725371788,1.051862477521955,0.7386402260796552,1.6711132392014287,1.9364257028093197,1.700437566662459,1.6126154976970488,2.944518696686469,6.613135986174737,12.857672643381415,20.742398992153056,28.926458062778632,36.36395082667411,42.608290771512074,47.789475707287814,52.17136203788528,52.17136203788528,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,1.709812120940745
272,21415.0,460360.8,1372744.0,29272.0,-41.6,1640.8016321359046,1624.770594343643,1588.8598154948124,1529.176989530444,1442.2112546620792,1325.4692578060829,1178.3152267326238,1003.0639842088266,806.0723111753618,598.5770671732945,396.8577039626118,221.00420489607006,91.40327894723906,21.18921754674452,1.5641183800857996,0.7854746559543235,1.1942548092259575,2.1000252910439654,3.1369584203832708,2.9334177492090037,2.6402374017896144,4.907408006980209,9.29935462680368,8.189558070295321,6.191070408938445,5.737277466914556,5.789190862169082,5.832768136579653,5.842804182800298,5.842804182800298,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,3.062906090715006
273,21415.0,460400.7,1372774.1,29273.0,-41.9,778.9326744331048,771.3546719723638,754.3247812200461,725.9628739608889,684.6097397856123,629.1720346574446,559.5606891067672,477.21884780946533,385.5858791791614,290.3067980978533,198.92150196720627,119.73086375718927,59.763577947799284,22.32712748880995,5.1744042016898995,0.818868255295118,1.2933579837042817,1.3976174254175118,2.4624490236734515,3.1376801043868783,2.7100020804376475,5.415671743180096,19.59596488132307,63.66884212605579,122.42635074933503,137.67034103398618,113.81152926619811,88.7574886913528,74.81222147923627,74.81222147923627,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,2.2276748217756217
274,21415.0,460439.7,1372804.2,29274.0,-42.4,559.3076071484156,554.4790138672782,543.5982093720645,525.405012045702,498.73374085190716,462.71561361222433,417.04059101998234,362.28999893547086,300.2498714532363,234.10544025009423,168.37605554219925,108.41536223470524,59.413466716001885,25.110423931514543,6.539471881689758,0.704999310039798,0.9925022513551252,1.68038974097952,1.816809799073454,1.7716133876359799,2.6983361517614206,4.431543738773746,6.274735720123379,8.125945342796024,9.972274636212973,11.639129652723753,12.864837345495044,13.473654622365743,13.503384790679174,13.503384790679174,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,1.7746489262306315
275,21415.0,460479.0,1372835.1,29275.0,-42.8,922.5280747155888,916.0900033734902,901.5509187444965,877.1000657213142,840.881205099171,791.1726130924454,726.6556298207898,646.8287449078313,552.5309690008891,446.5567601538953,334.2724155965296,223.97112596782304,126.5228713342178,53.62292702440988,13.241083738928168,1.2337418605826733,0.9772137133852226,2.690237932838299,2.2468299330725627,2.1082994240493247,3.106387429339669,6.108705246728155,12.295052031927666,22.043569458257164,35.93858931445582,55.1983193279136,80.41674699090053,109.20608244890124,135.37773656035313,135.37773656035313,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,132.447,1.964508861599129
276,21415.0,460518.8,1372866.8,29276.0,-42.9,744.8581429836324,738.1053380682979,722.9203645669339,697.5765280297512,660.4747794390911,610.4171503398065,546.9763302023836,470.9829942153463,385.02168021422204,293.80553204249543,204.19663954367525,124.49363009758471,62.64616887403674,23.4361495729378,5.484058076893771,0.809971956972473,1.3357914298314282,1.3342047548326978,1.5649662937387387,2.411406611075654,4.106428205497721,6.784928871885757,9.900481915162809,12.218370204348341,12.973768145205865,12.553369021915529,11.778601567291203,11.143940035737428,10.742179001547568,10.742179001547568,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,1.3712301060271457
277,21415.0,460559.5,1372899.7,29277.0,-43.1,753.7617016664731,746.9252611116569,731.5266591388171,705.7695513139796,667.9541579479705,616.7480393098309,551.566749160558,473.1001288608293,383.89380562777535,288.8748412661036,195.56593498539945,113.48135746544357,52.0283256558522,16.45140708932692,3.113825805746305,0.7940020079542487,1.78668764765884,1.3276611987269156,1.507806538752852,2.751493689867911,5.251149656949546,9.289207108459232,14.960681365596127,22.07110721319897,30.162809672590864,38.5919383839064,46.62972508358512,53.56962247380929,58.84760861900345,58.84760861900345,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,1.5808750198167445
278,21415.0,460599.4,1372931.4,29278.0,-43.2,648.5156864380809,642.4937192207813,628.9234685288529,606.2362842652393,572.9866983438816,528.1140596232525,471.29556756658667,403.4059182926578,326.9745548011959,246.50273310274522,168.4018849490102,100.19451523418816,48.70281565288922,17.401273576049473,3.9913645899085575,0.9774312043474123,2.0450671558974625,1.8765285873677824,1.9716924555891622,3.7215649021439856,9.137768152791667,23.383035089902755,58.42140473673024,134.9930535333007,259.63316620002286,401.1828647232341,502.4319866985118,531.3870400925524,503.443056463063,503.443056463063,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,3.240696273837855
279,21415.0,460639.9,1372962.6,29279.0,-43.3,1413.1272304499437,1394.7499376975297,1353.5734726469097,1285.499764530992,1187.5330854307815,1058.8668666982078,902.1367155302164,724.6469188694931,538.9062227892952,361.73802157148924,211.25660852413193,101.5892448650189,36.968998351597214,9.049159634392161,1.483055492658798,0.8540013527815622,2.760629722651308,1.800671792162018,1.4140690539171712,2.3072399858365236,6.4928303884537995,19.819789708265,50.926482212894314,108.53094573833967,202.59722646469476,344.28255954135903,538.7009730339859,771.023763239322,998.240233383335,998.240233383335,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,1.9295728541381179
280,21415.0,460680.7,1372993.2,29280.0,-43.5,1095.9080241790991,1083.817978224259,1056.6853161120066,1011.6001928865982,946.093291149734,858.7289752035348,749.869888717917,622.5971886766648,483.4968790709915,342.9433077568937,214.30605965670276,111.35750291176544,43.6188147113651,10.926610013899747,1.5607114678069312,0.9176708329395932,2.752525401087054,2.4501272931519726,1.8766779559411373,2.6692604966091276,7.940275605392471,29.002540846757267,88.99195866600678,217.8604502428586,450.5495729076631,822.5550498366157,1342.1175276773688,1942.5324510030405,2472.072895619585,2472.072895619585,4.0,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,117.797,1.9931959541759403
